Name,Country,Link,Quotes
Information Council for the Environment,United States,https://www.desmog.com/information-council-environment/,The mission of the Informed Citizens for the Environment is to develop and effective national communications program to help ensure that action by the Administration and/or Congress on the issue is based on scientific evidence.
Information Council for the Environment,United States,https://www.desmog.com/information-council-environment/,"Those who are predicting catastrophe have been very effective at getting their message across in national media, and in so-called ‘public service’ announcements. But there is another viewpoint, a substantial viewpoint from a body of reputable scientists, and that viewpoint has really not been made available to a large majority,"
Information Council for the Environment,United States,https://www.desmog.com/information-council-environment/,We believe it is wrong to predict that higher levels of carbon dioxide will bring catastrophic global warming.
Information Council for the Environment,United States,https://www.desmog.com/information-council-environment/,"I went to my board not long after the Hansen presentation, probably in 1990, and I said, you know, these coal plants have the most CO2 coming out of them than anywhere else. It was the top of the food chain, I called it. The board agreed. The board said I could go on the ICE board, so I did,"
Information Council for the Environment,United States,https://www.desmog.com/information-council-environment/,"I have always been about education, but I was chair (of ICE) and […] I looked at it and I said ‘I don’t like this’ and so we got out of ICE and it was abandoned and Western Fuels started the Greening Earth Society,"
Information Council for the Environment,United States,https://www.desmog.com/information-council-environment/,"One possible target audience includes those who are most receptive to messages describing the motivations and vested interests of people currently making pronouncements on global warming—for example, the statement that some members of the media scare the public about global warming to increase their audience and their influence. People who respond most favorably to such statements are older, less-educated males from larger households, who are not typically active information-seekers, and are not likely to be ‘green’ consumers,"
Information Council for the Environment,United States,https://www.desmog.com/information-council-environment/,"1:00 a.m.
Meet with editors and writers at the Arizona Daily Sun. Dr. Robert
Balling from Arizona State University or Dr. Sherwood Idso from the U.S. Water Conservation Laboratory will replace Dr. Michaels for the Flagstaff meetings :00 p.m.
Tape appearance on North Arizona Outlook, weekly public affairs program on KN.AZ-TV :00 p.m.
Appearance on KNAU-AM radio talk show"
Information Council for the Environment,United States,https://www.desmog.com/information-council-environment/,"2:30 p.m.
Meet with editors and writers at The Fargo Forum :00 p.m.
Tape appearance on KX4 News Conference on KXJB-TV. Program is hosted by Kathy Coyle and airs on Sundays :00 p.m.
Appear on KTHI-TV’s On The Line hosted by Steve Poitras. Half-hour program :00 p.m.
Meeting with editorial staff at WDAY-TV. Tape interview for evening news"
Information Council for the Environment,United States,https://www.desmog.com/information-council-environment/,"0:45 a.m. 
Appearance on WBKO-TV’s “Midday"
Information Council for the Environment,United States,https://www.desmog.com/information-council-environment/,".O. Box 414998
Kansas City MO 64141-4998
1-800-346-626"
Laura Ingraham,United States,https://www.desmog.com/laura-ingraham/,"aul: “Giving up sovereignty is one thing it’s about. The question I would have for him is, does he agree with Bernie Sanders that climate change is a greater danger to the country than terrorism. I mean, that’s one of the most ludicrous statements I’ve ever heard. And, somebody gave Bernie Sanders a pass on that. But, these people on the left actually do believe that. Many of them think that climate change is somehow a bigger threat to our country than terrorism. But, that just shows how far out there they are – these alarmists, these apocalyptic folks. But, one thing I’ve introduced to try to make sure what they’re signing over there doesn’t become law in our land is, I’ve introduced a bill to have it considered as a treaty, not as a presidential agreement. And, as you recall, this is the same kind of fight we had over the Iran agreement, whether it should be a treaty or an agreement. And, the only way we can force the issue is to have a vote in the Senate on calling it a treaty, and that’s what I intend to have."
